timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543813512573,954,HTTP Request-0,302,Found,Users 1-6,text,true,,848,118,20,20,http://localhost:9292/cars,948,0,1
1543813513527,166,HTTP Request-1,200,OK,Users 1-6,text,true,,7355,114,20,20,http://localhost:9292/,164,0,0
1543813512613,1203,HTTP Request,200,OK,Users 1-7,text,true,,8187,232,20,20,http://localhost:9292/,1023,0,1
1543813512613,1024,HTTP Request-0,302,Found,Users 1-7,text,true,,844,118,20,20,http://localhost:9292/cars,1023,0,1
1543813513638,178,HTTP Request-1,200,OK,Users 1-7,text,true,,7343,114,20,20,http://localhost:9292/,168,0,0
1543813512738,1163,HTTP Request,200,OK,Users 1-16,text,true,,8189,232,20,20,http://localhost:9292/,953,0,0
1543813512738,955,HTTP Request-0,302,Found,Users 1-16,text,true,,840,118,20,20,http://localhost:9292/cars,953,0,0
1543813513694,207,HTTP Request-1,200,OK,Users 1-16,text,true,,7349,114,20,20,http://localhost:9292/,204,0,0
1543813512841,1169,HTTP Request,200,OK,Users 1-15,text,true,,8197,232,20,20,http://localhost:9292/,906,0,1
1543813512841,906,HTTP Request-0,302,Found,Users 1-15,text,true,,846,118,20,20,http://localhost:9292/cars,906,0,1
1543813513749,261,HTTP Request-1,200,OK,Users 1-15,text,true,,7351,114,20,20,http://localhost:9292/,258,0,0
1543813511968,2068,HTTP Request,200,OK,Users 1-20,text,true,,8197,232,20,20,http://localhost:9292/,1772,0,1
1543813511968,1780,HTTP Request-0,302,Found,Users 1-20,text,true,,850,118,20,20,http://localhost:9292/cars,1772,0,1
1543813513749,287,HTTP Request-1,200,OK,Users 1-20,text,true,,7347,114,20,20,http://localhost:9292/,280,0,0
1543813512877,1170,HTTP Request,200,OK,Users 1-3,text,true,,8185,232,20,20,http://localhost:9292/,902,0,1
1543813512877,905,HTTP Request-0,302,Found,Users 1-3,text,true,,836,118,20,20,http://localhost:9292/cars,902,0,1
1543813513783,264,HTTP Request-1,200,OK,Users 1-3,text,true,,7349,114,20,20,http://localhost:9292/,263,0,0
1543813512882,1194,HTTP Request,200,OK,Users 1-17,text,true,,8187,232,20,20,http://localhost:9292/,972,0,0
1543813512882,976,HTTP Request-0,302,Found,Users 1-17,text,true,,840,118,20,20,http://localhost:9292/cars,972,0,0
1543813513859,217,HTTP Request-1,200,OK,Users 1-17,text,true,,7347,114,20,20,http://localhost:9292/,215,0,0
1543813512956,1278,HTTP Request,200,OK,Users 1-18,text,true,,8191,232,20,20,http://localhost:9292/,1000,0,0
1543813512956,1006,HTTP Request-0,302,Found,Users 1-18,text,true,,844,118,20,20,http://localhost:9292/cars,1000,0,0
1543813513964,270,HTTP Request-1,200,OK,Users 1-18,text,true,,7347,114,20,20,http://localhost:9292/,268,0,0
1543813513144,1176,HTTP Request,200,OK,Users 1-9,text,true,,8197,232,20,20,http://localhost:9292/,962,0,1
1543813513144,962,HTTP Request-0,302,Found,Users 1-9,text,true,,846,118,20,20,http://localhost:9292/cars,962,0,1
1543813514107,213,HTTP Request-1,200,OK,Users 1-9,text,true,,7351,114,20,20,http://localhost:9292/,201,0,0
1543813513001,1359,HTTP Request,200,OK,Users 1-19,text,true,,8203,232,20,20,http://localhost:9292/,1051,0,0
1543813513001,1052,HTTP Request-0,302,Found,Users 1-19,text,true,,852,118,20,20,http://localhost:9292/cars,1051,0,0
1543813514054,306,HTTP Request-1,200,OK,Users 1-19,text,true,,7351,114,20,20,http://localhost:9292/,306,0,0
1543813513107,1256,HTTP Request,200,OK,Users 1-8,text,true,,8179,232,20,20,http://localhost:9292/,999,0,1
1543813513190,1173,HTTP Request,200,OK,Users 1-10,text,true,,8191,232,20,20,http://localhost:9292/,980,0,0
1543813513107,999,HTTP Request-0,302,Found,Users 1-8,text,true,,834,118,20,20,http://localhost:9292/cars,999,0,1
1543813513190,987,HTTP Request-0,302,Found,Users 1-10,text,true,,844,118,20,20,http://localhost:9292/cars,980,0,0
1543813514107,256,HTTP Request-1,200,OK,Users 1-8,text,true,,7345,114,20,20,http://localhost:9292/,256,0,0
