timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543814114324,199,HTTP Request-0,302,Found,Users 1-7,text,true,,836,118,28,28,http://localhost:9292/cars,197,0,1
1543814114523,231,HTTP Request-1,200,OK,Users 1-7,text,true,,7357,114,28,28,http://localhost:9292/,230,0,0
1543814114341,538,HTTP Request,200,OK,Users 1-8,text,true,,8189,232,34,34,http://localhost:9292/,259,0,0
1543814114341,260,HTTP Request-0,302,Found,Users 1-8,text,true,,838,118,34,34,http://localhost:9292/cars,259,0,0
1543814114601,278,HTTP Request-1,200,OK,Users 1-8,text,true,,7351,114,34,34,http://localhost:9292/,274,0,0
1543814114363,518,HTTP Request,200,OK,Users 1-9,text,true,,8189,232,34,34,http://localhost:9292/,291,0,0
1543814114363,299,HTTP Request-0,302,Found,Users 1-9,text,true,,838,118,34,34,http://localhost:9292/cars,291,0,0
1543814114662,219,HTTP Request-1,200,OK,Users 1-9,text,true,,7351,114,34,34,http://localhost:9292/,215,0,0
1543814114384,542,HTTP Request,200,OK,Users 1-10,text,true,,8195,232,36,36,http://localhost:9292/,304,0,0
1543814114384,310,HTTP Request-0,302,Found,Users 1-10,text,true,,840,118,36,36,http://localhost:9292/cars,304,0,0
1543814114694,232,HTTP Request-1,200,OK,Users 1-10,text,true,,7355,114,36,36,http://localhost:9292/,219,0,0
1543814114405,625,HTTP Request,200,OK,Users 1-11,text,true,,8195,232,41,41,http://localhost:9292/,398,0,0
1543814114405,399,HTTP Request-0,302,Found,Users 1-11,text,true,,842,118,41,41,http://localhost:9292/cars,398,0,0
1543814114804,226,HTTP Request-1,200,OK,Users 1-11,text,true,,7353,114,41,41,http://localhost:9292/,220,0,0
1543814114425,623,HTTP Request,200,OK,Users 1-12,text,true,,8199,232,42,42,http://localhost:9292/,391,0,0
1543814114425,395,HTTP Request-0,302,Found,Users 1-12,text,true,,844,118,42,42,http://localhost:9292/cars,391,0,0
1543814114820,228,HTTP Request-1,200,OK,Users 1-12,text,true,,7355,114,42,42,http://localhost:9292/,226,0,0
1543814114443,739,HTTP Request,200,OK,Users 1-13,text,true,,8189,232,49,49,http://localhost:9292/,468,0,1
1543814114443,468,HTTP Request-0,302,Found,Users 1-13,text,true,,842,118,49,49,http://localhost:9292/cars,468,0,1
1543814114912,270,HTTP Request-1,200,OK,Users 1-13,text,true,,7347,114,49,49,http://localhost:9292/,268,0,0
1543814114466,732,HTTP Request,200,OK,Users 1-14,text,true,,8195,232,50,50,http://localhost:9292/,538,0,0
1543814114466,541,HTTP Request-0,302,Found,Users 1-14,text,true,,848,118,50,50,http://localhost:9292/cars,538,0,0
1543814115007,191,HTTP Request-1,200,OK,Users 1-14,text,true,,7347,114,50,50,http://localhost:9292/,189,0,0
1543814114464,746,HTTP Request,200,OK,Users 1-2,text,true,,8199,232,50,50,http://localhost:9292/,506,0,1
1543814114464,516,HTTP Request-0,302,Found,Users 1-2,text,true,,848,118,50,50,http://localhost:9292/cars,506,0,1
1543814114980,230,HTTP Request-1,200,OK,Users 1-2,text,true,,7351,114,50,50,http://localhost:9292/,224,0,0
1543814114486,838,HTTP Request,200,OK,Users 1-15,text,true,,8191,232,50,50,http://localhost:9292/,643,0,0
1543814114486,647,HTTP Request-0,302,Found,Users 1-15,text,true,,842,118,50,50,http://localhost:9292/cars,643,0,0
1543814115133,191,HTTP Request-1,200,OK,Users 1-15,text,true,,7349,114,50,50,http://localhost:9292/,189,0,0
1543814114469,872,HTTP Request,200,OK,Users 1-1,text,true,,8189,232,50,50,http://localhost:9292/,607,0,0
1543814114469,608,HTTP Request-0,302,Found,Users 1-1,text,true,,842,118,50,50,http://localhost:9292/cars,607,0,0
1543814115077,264,HTTP Request-1,200,OK,Users 1-1,text,true,,7347,114,50,50,http://localhost:9292/,250,0,0
1543814114504,977,HTTP Request,200,OK,Users 1-16,text,true,,8191,232,50,50,http://localhost:9292/,750,0,1
1543814114504,754,HTTP Request-0,302,Found,Users 1-16,text,true,,834,118,50,50,http://localhost:9292/cars,750,0,1
1543814115258,223,HTTP Request-1,200,OK,Users 1-16,text,true,,7357,114,50,50,http://localhost:9292/,216,0,0
1543814114524,969,HTTP Request,200,OK,Users 1-17,text,true,,8203,232,50,50,http://localhost:9292/,737,0,0
1543814114524,738,HTTP Request-0,302,Found,Users 1-17,text,true,,848,118,50,50,http://localhost:9292/cars,737,0,0
1543814115262,231,HTTP Request-1,200,OK,Users 1-17,text,true,,7355,114,50,50,http://localhost:9292/,222,0,0
1543814114527,983,HTTP Request,200,OK,Users 1-3,text,true,,8203,232,50,50,http://localhost:9292/,747,0,0
1543814114527,759,HTTP Request-0,302,Found,Users 1-3,text,true,,850,118,50,50,http://localhost:9292/cars,747,0,0
1543814115286,224,HTTP Request-1,200,OK,Users 1-3,text,true,,7353,114,50,50,http://localhost:9292/,205,0,0
1543814114567,1050,HTTP Request,200,OK,Users 1-19,text,true,,8197,232,50,50,http://localhost:9292/,847,0,0
1543814114567,860,HTTP Request-0,302,Found,Users 1-19,text,true,,848,118,50,50,http://localhost:9292/cars,847,0,0
1543814115427,190,HTTP Request-1,200,OK,Users 1-19,text,true,,7349,114,50,50,http://localhost:9292/,185,0,0
